CodMateria,Profesor,Aula,Paralelo,Dia,HoraInicio,HoraFin,Codigo,NombreMateria,TipoParalelo,FechaExa_Primer,FechaExa_Segundo,FechaExa_Mejoramiento,HoraEInicio_Primer,HoraEFin_Primer
CCPG1801-FUNDAMENTOS DE PROGRAMACIÓN,RAMIREZ MENDEZ FRANCISCO MIGUEL,L108 -11C,129,JUEVES,16:00:00,17:00:00,CCPG1801,FUNDAMENTOS DE PROGRAMACIÓN,Práctico,22/11/2024,24/1/2025,7/2/2025,14:00:00,16:00:00
CCPG1801-FUNDAMENTOS DE PROGRAMACIÓN,ARIAS TORRES ALEXANDRA ESTEFANÍA,L204 -11A,130,MIÉRCOLES,12:00:00,13:00:00,CCPG1801,FUNDAMENTOS DE PROGRAMACIÓN,Práctico,22/11/2024,24/1/2025,7/2/2025,14:00:00,16:00:00
CCPG1801-FUNDAMENTOS DE PROGRAMACIÓN,ARIAS TORRES ALEXANDRA ESTEFANÍA,L204 -11A,130,MIÉRCOLES,12:00:00,13:00:00,CCPG1801,FUNDAMENTOS DE PROGRAMACIÓN,Práctico,22/11/2024,24/1/2025,7/2/2025,14:00:00,16:00:00
CCPG1801-FUNDAMENTOS DE PROGRAMACIÓN,CRIOLLO BONILLA RONALD RAUL,L003 -7A,131,JUEVES,16:00:00,17:00:00,CCPG1801,FUNDAMENTOS DE PROGRAMACIÓN,Práctico,22/11/2024,24/1/2025,7/2/2025,14:00:00,16:00:00
CCPG1801-FUNDAMENTOS DE PROGRAMACIÓN,SANTILLAN PADILLA STEVEN ISAAC,L204 -11A,133,MIÉRCOLES,10:00:00,11:00:00,CCPG1801,FUNDAMENTOS DE PROGRAMACIÓN,Práctico,22/11/2024,24/1/2025,7/2/2025,14:00:00,16:00:00
CCPG1801-FUNDAMENTOS DE PROGRAMACIÓN,SANTILLAN PADILLA STEVEN ISAAC,L204 -11A,133,MIÉRCOLES,10:00:00,11:00:00,CCPG1801,FUNDAMENTOS DE PROGRAMACIÓN,Práctico,22/11/2024,24/1/2025,7/2/2025,14:00:00,16:00:00
TLMG1029-GESTIÓN DE INFRAESTRUCTURA Y SERVICIOS TI,DURANGO ESPINOZA RAYNER STALYN,FIEC-010 -FIEC,1,LUNES,19:00:00,21:00:00,TLMG1029,GESTIÓN DE INFRAESTRUCTURA Y SERVICIOS TI,Teórico,21/11/2024,23/1/2025,6/2/2025,9:00:00,11:00:00
TLMG1029-GESTIÓN DE INFRAESTRUCTURA Y SERVICIOS TI,DURANGO ESPINOZA RAYNER STALYN,FIEC-005 -FIEC,101,MIÉRCOLES,19:00:00,20:00:00,TLMG1029,GESTIÓN DE INFRAESTRUCTURA Y SERVICIOS TI,Práctico,21/11/2024,23/1/2025,6/2/2025,9:00:00,11:00:00
ADMG1006-GESTIÓN DE PROYECTOS Y REGULACIÓN EN TELECOMUNICACIONES,SOTO VERA VERONICA ALEXANDRA,A101 -11A,1,JUEVES,11:00:00,13:00:00,ADMG1006,GESTIÓN DE PROYECTOS Y REGULACIÓN EN TELECOMUNICACIONES,Teórico,11/2/2025,19/11/2024,28/1/2025,11:00:00,13:00:00
ELEG1037-GESTIÓN Y MARCO REGULATORIO DEL SECTOR ELÉCTRICO,ZAMBRANO ARAGUNDY RENAN XAVIER,FIEC-009 -FIEC,1,LUNES,19:00:00,21:00:00,ELEG1037,GESTIÓN Y MARCO REGULATORIO DEL SECTOR ELÉCTRICO,Teórico,10/2/2025,18/11/2024,27/1/2025,14:00:00,16:00:00
ELEG1037-GESTIÓN Y MARCO REGULATORIO DEL SECTOR ELÉCTRICO,ZAMBRANO ARAGUNDY RENAN XAVIER,FIEC-009 -FIEC,101,JUEVES,20:00:00,21:00:00,ELEG1037,GESTIÓN Y MARCO REGULATORIO DEL SECTOR ELÉCTRICO,Práctico,10/2/2025,18/11/2024,27/1/2025,14:00:00,16:00:00
SOFG1007-INGENIERÍA DE SOFTWARE I,MERA GOMEZ CARLOS JOSEPH,L002 -11B,1,LUNES,13:00:00,15:00:00,SOFG1007,INGENIERÍA DE SOFTWARE I,Teórico,10/2/2025,18/11/2024,27/1/2025,9:00:00,11:00:00
SOFG1007-INGENIERÍA DE SOFTWARE I,JURADO VITE VANESSA ALEXANDRA,L204 -11A,2,MARTES,13:00:00,15:00:00,SOFG1007,INGENIERÍA DE SOFTWARE I,Teórico,10/2/2025,18/11/2024,27/1/2025,9:00:00,11:00:00
SOFG1007-INGENIERÍA DE SOFTWARE I,MERA GOMEZ CARLOS JOSEPH,L002 -11B,101,MIÉRCOLES,13:00:00,15:00:00,SOFG1007,INGENIERÍA DE SOFTWARE I,Práctico,10/2/2025,18/11/2024,27/1/2025,9:00:00,11:00:00
SOFG1007-INGENIERÍA DE SOFTWARE I,JURADO VITE VANESSA ALEXANDRA,L204 -11A,102,JUEVES,13:00:00,15:00:00,SOFG1007,INGENIERÍA DE SOFTWARE I,Práctico,10/2/2025,18/11/2024,27/1/2025,9:00:00,11:00:00
SOFG1008-INGENIERÍA DE SOFTWARE II,VILLAVICENCIO CABEZAS MONICA KATIUSKA,L204 -11A,1,MARTES,15:00:00,17:00:00,SOFG1008,INGENIERÍA DE SOFTWARE II,Teórico,20/11/2024,22/1/2025,5/2/2025,11:30:00,13:30:00
SOFG1008-INGENIERÍA DE SOFTWARE II,VILLAVICENCIO CABEZAS MONICA KATIUSKA,L204 -11A,1,JUEVES,15:00:00,16:00:00,SOFG1008,INGENIERÍA DE SOFTWARE II,Teórico,20/11/2024,22/1/2025,5/2/2025,11:30:00,13:30:00
SOFG1008-INGENIERÍA DE SOFTWARE II,MAWYIN CABAY MERCEDES NATALIA,L204 -11A,101,JUEVES,16:00:00,17:00:00,SOFG1008,INGENIERÍA DE SOFTWARE II,Práctico,,,,,
ELEG1038-INSTALACIONES ELÉCTRICAS,PLAZA VELEZ HÉCTOR ANTONIO,A001 -11D,1,MIÉRCOLES,7:00:00,9:00:00,ELEG1038,INSTALACIONES ELÉCTRICAS,Teórico,20/11/2024,22/1/2025,5/2/2025,9:00:00,11:00:00
ELEG1038-INSTALACIONES ELÉCTRICAS,PLAZA VELEZ HÉCTOR ANTONIO,A001 -11D,1,VIERNES,7:00:00,8:00:00,ELEG1038,INSTALACIONES ELÉCTRICAS,Teórico,20/11/2024,22/1/2025,5/2/2025,9:00:00,11:00:00
ELEG1038-INSTALACIONES ELÉCTRICAS,CEVALLOS ULLOA HOLGER IGNACIO,A004 -11D,2,MIÉRCOLES,7:00:00,9:00:00,ELEG1038,INSTALACIONES ELÉCTRICAS,Teórico,20/11/2024,22/1/2025,5/2/2025,9:00:00,11:00:00
ELEG1038-INSTALACIONES ELÉCTRICAS,CEVALLOS ULLOA HOLGER IGNACIO,A004 -11D,2,VIERNES,7:00:00,8:00:00,ELEG1038,INSTALACIONES ELÉCTRICAS,Teórico,20/11/2024,22/1/2025,5/2/2025,9:00:00,11:00:00
ELEG1038-INSTALACIONES ELÉCTRICAS,PLAZA VELEZ HÉCTOR ANTONIO,A102 -11D,101,VIERNES,8:00:00,10:00:00,ELEG1038,INSTALACIONES ELÉCTRICAS,Práctico,20/11/2024,22/1/2025,5/2/2025,9:00:00,11:00:00
ELEG1038-INSTALACIONES ELÉCTRICAS,CEVALLOS ULLOA HOLGER IGNACIO,A004 -11D,102,VIERNES,8:00:00,10:00:00,ELEG1038,INSTALACIONES ELÉCTRICAS,Práctico,20/11/2024,22/1/2025,5/2/2025,9:00:00,11:00:00
ELET3001-INSTALACIONES ELÉCTRICAS DE BAJA TENSIÓN,LOPEZ SANGOLQUI EDISON LEONIDAS,FIEC-017 -FIEC,1,MIÉRCOLES,19:00:00,21:00:00,ELET3001,INSTALACIONES ELÉCTRICAS DE BAJA TENSIÓN,Teórico,3/2/2025,,,19:00:00,21:00:00
ELET3001-INSTALACIONES ELÉCTRICAS DE BAJA TENSIÓN,LOPEZ SANGOLQUI EDISON LEONIDAS,FIEC-017 -FIEC,1,MIÉRCOLES,19:00:00,21:00:00,ELET3001,INSTALACIONES ELÉCTRICAS DE BAJA TENSIÓN,Teórico,3/2/2025,,,0:00:00,0:00:00
ELET3001-INSTALACIONES ELÉCTRICAS DE BAJA TENSIÓN,LOPEZ SANGOLQUI EDISON LEONIDAS,FIEC-017 -FIEC,1,VIERNES,19:00:00,21:00:00,ELET3001,INSTALACIONES ELÉCTRICAS DE BAJA TENSIÓN,Teórico,3/2/2025,,,19:00:00,21:00:00
ELET3001-INSTALACIONES ELÉCTRICAS DE BAJA TENSIÓN,LOPEZ SANGOLQUI EDISON LEONIDAS,FIEC-017 -FIEC,1,VIERNES,19:00:00,21:00:00,ELET3001,INSTALACIONES ELÉCTRICAS DE BAJA TENSIÓN,Teórico,3/2/2025,,,0:00:00,0:00:00
ELET3001-INSTALACIONES ELÉCTRICAS DE BAJA TENSIÓN,LOPEZ SANGOLQUI EDISON LEONIDAS,FIEC-027 -FIEC,101,SÁBADO,12:00:00,14:00:00,ELET3001,INSTALACIONES ELÉCTRICAS DE BAJA TENSIÓN,Práctico,3/2/2025,,,19:00:00,21:00:00
ELET3001-INSTALACIONES ELÉCTRICAS DE BAJA TENSIÓN,LOPEZ SANGOLQUI EDISON LEONIDAS,FIEC-027 -FIEC,101,SÁBADO,12:00:00,14:00:00,ELET3001,INSTALACIONES ELÉCTRICAS DE BAJA TENSIÓN,Práctico,3/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,CEVALLOS ULLOA HOLGER IGNACIO,A103 -11A,1,LUNES,15:00:00,17:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Teórico,10/2/2025,18/11/2024,27/1/2025,11:30:00,13:30:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,CEVALLOS ULLOA HOLGER IGNACIO,A103 -11A,1,LUNES,15:00:00,17:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Teórico,10/2/2025,18/11/2024,27/1/2025,11:30:00,13:30:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,CEVALLOS ULLOA HOLGER IGNACIO,A104 -11A,2,LUNES,11:00:00,13:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Teórico,10/2/2025,18/11/2024,27/1/2025,11:30:00,13:30:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,CEVALLOS ULLOA HOLGER IGNACIO,A104 -11A,2,LUNES,11:00:00,13:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Teórico,10/2/2025,18/11/2024,27/1/2025,11:30:00,13:30:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,PASMAY BOHÓRQUEZ PATRICIA ISABEL,L008 -11C,101,LUNES,13:00:00,15:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,3/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,PASMAY BOHÓRQUEZ PATRICIA ISABEL,L008 -11C,101,LUNES,13:00:00,15:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,5/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,PASMAY BOHÓRQUEZ PATRICIA ISABEL,L008 -11C,101,LUNES,13:00:00,15:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,6/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,102,MIÉRCOLES,11:00:00,13:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,3/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,102,MIÉRCOLES,11:00:00,13:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,102,MIÉRCOLES,11:00:00,13:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,102,MIÉRCOLES,11:00:00,13:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,102,MIÉRCOLES,11:00:00,13:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,5/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,102,MIÉRCOLES,11:00:00,13:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,7/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,103,MARTES,9:00:00,11:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,3/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,103,MARTES,9:00:00,11:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,103,MARTES,9:00:00,11:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,103,MARTES,9:00:00,11:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,103,MARTES,9:00:00,11:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,5/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,103,MARTES,9:00:00,11:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,7/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,104,MARTES,11:00:00,13:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,3/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,104,MARTES,11:00:00,13:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,104,MARTES,11:00:00,13:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,104,MARTES,11:00:00,13:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,104,MARTES,11:00:00,13:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,5/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,104,MARTES,11:00:00,13:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,7/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,105,MARTES,13:00:00,15:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,3/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,105,MARTES,13:00:00,15:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,105,MARTES,13:00:00,15:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,105,MARTES,13:00:00,15:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,105,MARTES,13:00:00,15:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,5/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,105,MARTES,13:00:00,15:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,7/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,PASMAY BOHÓRQUEZ PATRICIA ISABEL,L008 -11C,106,MIÉRCOLES,13:00:00,15:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,3/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,PASMAY BOHÓRQUEZ PATRICIA ISABEL,L008 -11C,106,MIÉRCOLES,13:00:00,15:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,5/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,PASMAY BOHÓRQUEZ PATRICIA ISABEL,L008 -11C,106,MIÉRCOLES,13:00:00,15:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,6/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,107,MIÉRCOLES,9:00:00,11:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,3/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,107,MIÉRCOLES,9:00:00,11:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,107,MIÉRCOLES,9:00:00,11:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,107,MIÉRCOLES,9:00:00,11:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,107,MIÉRCOLES,9:00:00,11:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,5/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,107,MIÉRCOLES,9:00:00,11:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,7/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,PASMAY BOHÓRQUEZ PATRICIA ISABEL,L008 -11C,108,VIERNES,11:00:00,13:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,3/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,PASMAY BOHÓRQUEZ PATRICIA ISABEL,L008 -11C,108,VIERNES,11:00:00,13:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,5/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,PASMAY BOHÓRQUEZ PATRICIA ISABEL,L008 -11C,108,VIERNES,11:00:00,13:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,6/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,ARCE DOMINGUEZ VÍCTOR ANDRÉS,L008 -11C,110,JUEVES,13:00:00,15:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,6/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,111,LUNES,9:00:00,11:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,3/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,111,LUNES,9:00:00,11:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,111,LUNES,9:00:00,11:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,111,LUNES,9:00:00,11:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,4/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,111,LUNES,9:00:00,11:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,5/2/2025,,,0:00:00,0:00:00
EYAG1038-INSTRUMENTACIÓN INDUSTRIAL,GONZALEZ PALOMEQUE PATRICIO RAUL,L008 -11C,111,LUNES,9:00:00,11:00:00,EYAG1038,INSTRUMENTACIÓN INDUSTRIAL,Práctico,7/2/2025,,,0:00:00,0:00:00
CCPG1044-INTELIGENCIA ARTIFICIAL,PELAEZ JARRIN COLON ENRIQUE,A102 -11A,1,MARTES,11:00:00,12:30:00,CCPG1044,INTELIGENCIA ARTIFICIAL,Teórico,21/11/2024,23/1/2025,6/2/2025,9:00:00,11:00:00
CCPG1044-INTELIGENCIA ARTIFICIAL,PELAEZ JARRIN COLON ENRIQUE,A102 -11A,1,MARTES,11:00:00,12:30:00,CCPG1044,INTELIGENCIA ARTIFICIAL,Teórico,21/11/2024,23/1/2025,6/2/2025,9:00:00,11:00:00
CCPG1044-INTELIGENCIA ARTIFICIAL,PELAEZ JARRIN COLON ENRIQUE,A102 -11A,1,JUEVES,11:00:00,12:30:00,CCPG1044,INTELIGENCIA ARTIFICIAL,Teórico,21/11/2024,23/1/2025,6/2/2025,9:00:00,11:00:00
CCPG1044-INTELIGENCIA ARTIFICIAL,PELAEZ JARRIN COLON ENRIQUE,A102 -11A,1,JUEVES,11:00:00,12:30:00,CCPG1044,INTELIGENCIA ARTIFICIAL,Teórico,21/11/2024,23/1/2025,6/2/2025,9:00:00,11:00:00
CCPG1044-INTELIGENCIA ARTIFICIAL,PELAEZ JARRIN COLON ENRIQUE,A103 -11A,2,LUNES,11:00:00,12:30:00,CCPG1044,INTELIGENCIA ARTIFICIAL,Teórico,21/11/2024,23/1/2025,6/2/2025,9:00:00,11:00:00
CCPG1044-INTELIGENCIA ARTIFICIAL,PELAEZ JARRIN COLON ENRIQUE,A103 -11A,2,LUNES,11:00:00,12:30:00,CCPG1044,INTELIGENCIA ARTIFICIAL,Teórico,21/11/2024,23/1/2025,6/2/2025,9:00:00,11:00:00
CCPG1044-INTELIGENCIA ARTIFICIAL,PELAEZ JARRIN COLON ENRIQUE,A103 -11A,2,MIÉRCOLES,11:00:00,12:30:00,CCPG1044,INTELIGENCIA ARTIFICIAL,Teórico,21/11/2024,23/1/2025,6/2/2025,9:00:00,11:00:00
CCPG1044-INTELIGENCIA ARTIFICIAL,PELAEZ JARRIN COLON ENRIQUE,A103 -11A,2,MIÉRCOLES,11:00:00,12:30:00,CCPG1044,INTELIGENCIA ARTIFICIAL,Teórico,21/11/2024,23/1/2025,6/2/2025,9:00:00,11:00:00
CCPG1046-INTERACCIÓN HUMANO COMPUTADOR,CHILUIZA GARCIA KATHERINE MALENA,A101 -11A,1,MARTES,15:00:00,17:00:00,CCPG1046,INTERACCIÓN HUMANO COMPUTADOR,Teórico,11/2/2025,19/11/2024,28/1/2025,11:30:00,13:30:00
CCPG1046-INTERACCIÓN HUMANO COMPUTADOR,VILLACRES FALCONI LUCIA MARISOL,A106 -11D,2,MARTES,9:00:00,11:00:00,CCPG1046,INTERACCIÓN HUMANO COMPUTADOR,Teórico,11/2/2025,19/11/2024,28/1/2025,11:30:00,13:30:00
CCPG1046-INTERACCIÓN HUMANO COMPUTADOR,CHILUIZA GARCIA KATHERINE MALENA,A101 -11A,101,JUEVES,15:00:00,17:00:00,CCPG1046,INTERACCIÓN HUMANO COMPUTADOR,Práctico,11/2/2025,19/11/2024,28/1/2025,11:30:00,13:30:00
CCPG1046-INTERACCIÓN HUMANO COMPUTADOR,VILLACRES FALCONI LUCIA MARISOL,A106 -11D,102,JUEVES,9:00:00,11:00:00,CCPG1046,INTERACCIÓN HUMANO COMPUTADOR,Práctico,11/2/2025,19/11/2024,28/1/2025,11:30:00,13:30:00
TLMG1030-INTERNETWORKING,TORRES MORAN DANNY ALFREDO,L001 -11B,1,MARTES,13:00:00,15:00:00,TLMG1030,INTERNETWORKING,Teórico,10/2/2025,18/11/2024,27/1/2025,9:00:00,11:00:00
TLMG1030-INTERNETWORKING,RIQUERO HERRERA MILENA DESIREE,L113 -11C,101,MIÉRCOLES,9:00:00,11:00:00,TLMG1030,INTERNETWORKING,Práctico,,,,,
TLMG1030-INTERNETWORKING,RIQUERO HERRERA MILENA DESIREE,L113 -11C,102,JUEVES,9:00:00,11:00:00,TLMG1030,INTERNETWORKING,Práctico,,,,,
CCPG1047-INTRODUCCIÓN A LA CIENCIA DE DATOS,CRUZ RAMÍREZ EDUARDO SEGUNDO,L002 -11B,1,MARTES,15:00:00,16:30:00,CCPG1047,INTRODUCCIÓN A LA CIENCIA DE DATOS,Teórico,20/11/2024,22/1/2025,5/2/2025,14:00:00,16:00:00
